"","year","TownName","Event","Type","County","Form of government","Population.x","Year","T21Date","FIPS","State","Premature death","Years of Potential Life Lost Rate","Quartile","% Fair/Poor","Quartile__1","Physically Unhealthy Days","Quartile__2","Mentally Unhealthy Days","Quartile__3","Unreliable","# Low Birthweight Births","# Live Births","% LBW","Quartile__4","% Smokers","Quartile__5","% Obese","Quartile__6","Food Environment Index","Quartile__7","% Physically Inactive","Quartile__8","% With Access","Quartile__9","% Excessive Drinking","Quartile__10","# Alcohol-Impaired Driving Deaths","# Driving Deaths","% Alcohol-Impaired","Quartile__11","# Chlamydia Cases","Chlamydia Rate","Quartile__12","Teen Births","Teen Population","Teen Birth Rate","Quartile__13","# Uninsured","% Uninsured","Quartile__14","# Primary Care Physicians","PCP Rate","PCP Ratio","Quartile__15","# Dentists","Dentist Rate","Dentist Ratio","Quartile__16","# Mental Health Providers","MHP Rate","MHP Ratio","Quartile__17","# Medicare Enrollees","Preventable Hosp. Rate","Quartile__18","# Diabetics","% Receiving HbA1c","Quartile__19","# Medicare Enrollees__1","% Mammography","Quartile__20","Cohort Size","Graduation Rate","Quartile__21","# Some College","Population.y","% Some College","Quartile__22","# Unemployed","Labor Force","% Unemployed","Quartile__23","% Children in Poverty","Quartile__24","% Children in Poverty - Black","% Children in Poverty - Hispanic","% Children in Poverty - White","80th Percentile Income","20th Percentile Income","Income Ratio","Quartile__25","# Single-Parent Households","# Households","% Single-Parent Households","Quartile__26","# Associations","Association Rate","Quartile__27","# Violent Crimes","Violent Crime Rate","Quartile__28","# Injury Deaths","Injury Death Rate","Quartile__29","Average Daily PM2.5","Quartile__30","Presence of violation","Quartile__31","# Households with Severe Problems","% Severe Housing Problems","Quartile__32","% Drive Alone","Quartile__33","% Drive Alone - Black","% Drive Alone - Hispanic","% Drive Alone - White","# Workers who Drive Alone","% Long Commute - Drives Alone","Quartile__34","T21year"
"3982",2010,"Stoughton","0","Town","Norfolk","Representative town meeting","26962.0",1726,2016-07-09,"25021","Massachusetts",5536,4512.4,1,11.184260205,1,3.0607782385,1,3.3826188357,1,NA,3679,50797,7.2425536941,2,11.767660861,1,20.5,1,8.8,1,17.7,2,95.744652307,1,19.392190869,3,47,164,28.658536585,4,1996,290.2,4,778,152216,5.1111578283,1,15531,2.7209275435,1,885,127.84325,"782:1",1,804,115.51342,"866:1",1,3417,490.93205,"204:1",2,71941,49.58,2,6828,91.15407147,1,5920,76.655405405,1,7630,93.039646134,1,142784,174037,82.042324333,1,16012,368331,4.3471768599,1,6.4,1,15.618527584,15.7636105,4.7446759789,169092,34188,4.9459459459,2,27488,149543,18.381335134,1,682,9.8518751788,2,1303.6666667,193.10128263,1,1596,46.485075844,1,9.5,4,"Yes",1,42010,16.317731598,1,69.999715116,1,73.77707759,63.772073548,81.994952457,245713,49.7,4,2016
"3983",2011,"Stoughton","0","Town","Norfolk","Representative town meeting","26962.0",1726,2016-07-09,"25021","Massachusetts",5536,4512.4,1,11.184260205,1,3.0607782385,1,3.3826188357,1,NA,3679,50797,7.2425536941,2,11.767660861,1,20.5,1,8.8,1,17.7,2,95.744652307,1,19.392190869,3,47,164,28.658536585,4,1996,290.2,4,778,152216,5.1111578283,1,15531,2.7209275435,1,885,127.84325,"782:1",1,804,115.51342,"866:1",1,3417,490.93205,"204:1",2,71941,49.58,2,6828,91.15407147,1,5920,76.655405405,1,7630,93.039646134,1,142784,174037,82.042324333,1,16012,368331,4.3471768599,1,6.4,1,15.618527584,15.7636105,4.7446759789,169092,34188,4.9459459459,2,27488,149543,18.381335134,1,682,9.8518751788,2,1303.6666667,193.10128263,1,1596,46.485075844,1,9.5,4,"Yes",1,42010,16.317731598,1,69.999715116,1,73.77707759,63.772073548,81.994952457,245713,49.7,4,2016
"3984",2012,"Stoughton","0","Town","Norfolk","Representative town meeting","26962.0",1726,2016-07-09,"25021","Massachusetts",5536,4512.4,1,11.184260205,1,3.0607782385,1,3.3826188357,1,NA,3679,50797,7.2425536941,2,11.767660861,1,20.5,1,8.8,1,17.7,2,95.744652307,1,19.392190869,3,47,164,28.658536585,4,1996,290.2,4,778,152216,5.1111578283,1,15531,2.7209275435,1,885,127.84325,"782:1",1,804,115.51342,"866:1",1,3417,490.93205,"204:1",2,71941,49.58,2,6828,91.15407147,1,5920,76.655405405,1,7630,93.039646134,1,142784,174037,82.042324333,1,16012,368331,4.3471768599,1,6.4,1,15.618527584,15.7636105,4.7446759789,169092,34188,4.9459459459,2,27488,149543,18.381335134,1,682,9.8518751788,2,1303.6666667,193.10128263,1,1596,46.485075844,1,9.5,4,"Yes",1,42010,16.317731598,1,69.999715116,1,73.77707759,63.772073548,81.994952457,245713,49.7,4,2016
"3985",2013,"Stoughton","0","Town","Norfolk","Representative town meeting","26962.0",1726,2016-07-09,"25021","Massachusetts",5536,4512.4,1,11.184260205,1,3.0607782385,1,3.3826188357,1,NA,3679,50797,7.2425536941,2,11.767660861,1,20.5,1,8.8,1,17.7,2,95.744652307,1,19.392190869,3,47,164,28.658536585,4,1996,290.2,4,778,152216,5.1111578283,1,15531,2.7209275435,1,885,127.84325,"782:1",1,804,115.51342,"866:1",1,3417,490.93205,"204:1",2,71941,49.58,2,6828,91.15407147,1,5920,76.655405405,1,7630,93.039646134,1,142784,174037,82.042324333,1,16012,368331,4.3471768599,1,6.4,1,15.618527584,15.7636105,4.7446759789,169092,34188,4.9459459459,2,27488,149543,18.381335134,1,682,9.8518751788,2,1303.6666667,193.10128263,1,1596,46.485075844,1,9.5,4,"Yes",1,42010,16.317731598,1,69.999715116,1,73.77707759,63.772073548,81.994952457,245713,49.7,4,2016
"3986",2014,"Stoughton","0","Town","Norfolk","Representative town meeting","26962.0",1726,2016-07-09,"25021","Massachusetts",5536,4512.4,1,11.184260205,1,3.0607782385,1,3.3826188357,1,NA,3679,50797,7.2425536941,2,11.767660861,1,20.5,1,8.8,1,17.7,2,95.744652307,1,19.392190869,3,47,164,28.658536585,4,1996,290.2,4,778,152216,5.1111578283,1,15531,2.7209275435,1,885,127.84325,"782:1",1,804,115.51342,"866:1",1,3417,490.93205,"204:1",2,71941,49.58,2,6828,91.15407147,1,5920,76.655405405,1,7630,93.039646134,1,142784,174037,82.042324333,1,16012,368331,4.3471768599,1,6.4,1,15.618527584,15.7636105,4.7446759789,169092,34188,4.9459459459,2,27488,149543,18.381335134,1,682,9.8518751788,2,1303.6666667,193.10128263,1,1596,46.485075844,1,9.5,4,"Yes",1,42010,16.317731598,1,69.999715116,1,73.77707759,63.772073548,81.994952457,245713,49.7,4,2016
"3987",2015,"Stoughton","0","Town","Norfolk","Representative town meeting","26962.0",1726,2016-07-09,"25021","Massachusetts",5536,4512.4,1,11.184260205,1,3.0607782385,1,3.3826188357,1,NA,3679,50797,7.2425536941,2,11.767660861,1,20.5,1,8.8,1,17.7,2,95.744652307,1,19.392190869,3,47,164,28.658536585,4,1996,290.2,4,778,152216,5.1111578283,1,15531,2.7209275435,1,885,127.84325,"782:1",1,804,115.51342,"866:1",1,3417,490.93205,"204:1",2,71941,49.58,2,6828,91.15407147,1,5920,76.655405405,1,7630,93.039646134,1,142784,174037,82.042324333,1,16012,368331,4.3471768599,1,6.4,1,15.618527584,15.7636105,4.7446759789,169092,34188,4.9459459459,2,27488,149543,18.381335134,1,682,9.8518751788,2,1303.6666667,193.10128263,1,1596,46.485075844,1,9.5,4,"Yes",1,42010,16.317731598,1,69.999715116,1,73.77707759,63.772073548,81.994952457,245713,49.7,4,2016
"3988",2016,"Stoughton","1","Town","Norfolk","Representative town meeting","26962.0",1726,2016-07-09,"25021","Massachusetts",5536,4512.4,1,11.184260205,1,3.0607782385,1,3.3826188357,1,NA,3679,50797,7.2425536941,2,11.767660861,1,20.5,1,8.8,1,17.7,2,95.744652307,1,19.392190869,3,47,164,28.658536585,4,1996,290.2,4,778,152216,5.1111578283,1,15531,2.7209275435,1,885,127.84325,"782:1",1,804,115.51342,"866:1",1,3417,490.93205,"204:1",2,71941,49.58,2,6828,91.15407147,1,5920,76.655405405,1,7630,93.039646134,1,142784,174037,82.042324333,1,16012,368331,4.3471768599,1,6.4,1,15.618527584,15.7636105,4.7446759789,169092,34188,4.9459459459,2,27488,149543,18.381335134,1,682,9.8518751788,2,1303.6666667,193.10128263,1,1596,46.485075844,1,9.5,4,"Yes",1,42010,16.317731598,1,69.999715116,1,73.77707759,63.772073548,81.994952457,245713,49.7,4,2016
"3989",2017,"Stoughton","0","Town","Norfolk","Representative town meeting","26962.0",1726,2016-07-09,"25021","Massachusetts",5536,4512.4,1,11.184260205,1,3.0607782385,1,3.3826188357,1,NA,3679,50797,7.2425536941,2,11.767660861,1,20.5,1,8.8,1,17.7,2,95.744652307,1,19.392190869,3,47,164,28.658536585,4,1996,290.2,4,778,152216,5.1111578283,1,15531,2.7209275435,1,885,127.84325,"782:1",1,804,115.51342,"866:1",1,3417,490.93205,"204:1",2,71941,49.58,2,6828,91.15407147,1,5920,76.655405405,1,7630,93.039646134,1,142784,174037,82.042324333,1,16012,368331,4.3471768599,1,6.4,1,15.618527584,15.7636105,4.7446759789,169092,34188,4.9459459459,2,27488,149543,18.381335134,1,682,9.8518751788,2,1303.6666667,193.10128263,1,1596,46.485075844,1,9.5,4,"Yes",1,42010,16.317731598,1,69.999715116,1,73.77707759,63.772073548,81.994952457,245713,49.7,4,2016
"3990",2018,"Stoughton","0","Town","Norfolk","Representative town meeting","26962.0",1726,2016-07-09,"25021","Massachusetts",5536,4512.4,1,11.184260205,1,3.0607782385,1,3.3826188357,1,NA,3679,50797,7.2425536941,2,11.767660861,1,20.5,1,8.8,1,17.7,2,95.744652307,1,19.392190869,3,47,164,28.658536585,4,1996,290.2,4,778,152216,5.1111578283,1,15531,2.7209275435,1,885,127.84325,"782:1",1,804,115.51342,"866:1",1,3417,490.93205,"204:1",2,71941,49.58,2,6828,91.15407147,1,5920,76.655405405,1,7630,93.039646134,1,142784,174037,82.042324333,1,16012,368331,4.3471768599,1,6.4,1,15.618527584,15.7636105,4.7446759789,169092,34188,4.9459459459,2,27488,149543,18.381335134,1,682,9.8518751788,2,1303.6666667,193.10128263,1,1596,46.485075844,1,9.5,4,"Yes",1,42010,16.317731598,1,69.999715116,1,73.77707759,63.772073548,81.994952457,245713,49.7,4,2016
"3991",2005,"Stow","0","Town","Middlesex","Open town meeting","6590.0",1683,NA,"25017","Massachusetts",11403,4120.7,1,10.851879904,1,2.7181453215,1,3.4476376243,1,NA,9222,124140,7.4287095215,3,11.843819748,1,22.6,3,8.8,1,19.8,3,96.575642761,1,19.020107134,1,55,228,24.122807018,2,3714,239.2,3,3216,343986,9.3492177007,1,41504,3.1822290785,1,2003,127.55403,"784:1",1,1460,92.10549,"1086:1",1,7470,471.25205,"212:1",3,132574,49.21,2,12976,91.199136868,1,11009,75.819783813,1,16676,90.87248141,1,351407,443590,79.218873284,1,34731,857671,4.0494548609,1,8.2,1,30.392103693,24.359461276,5.1496649015,164983,32382,5.0948984003,3,66117,320055,20.658011904,1,1478,9.412124319,3,3164,206.55078468,1,3287,42.338376757,1,9.6,4,"Yes",1,99845,17.181477148,1,68.853866055,1,62.472111691,58.570266874,77.912281626,562355,45.7,4,NA
"3992",2006,"Stow","0","Town","Middlesex","Open town meeting","6590.0",1683,NA,"25017","Massachusetts",11403,4120.7,1,10.851879904,1,2.7181453215,1,3.4476376243,1,NA,9222,124140,7.4287095215,3,11.843819748,1,22.6,3,8.8,1,19.8,3,96.575642761,1,19.020107134,1,55,228,24.122807018,2,3714,239.2,3,3216,343986,9.3492177007,1,41504,3.1822290785,1,2003,127.55403,"784:1",1,1460,92.10549,"1086:1",1,7470,471.25205,"212:1",3,132574,49.21,2,12976,91.199136868,1,11009,75.819783813,1,16676,90.87248141,1,351407,443590,79.218873284,1,34731,857671,4.0494548609,1,8.2,1,30.392103693,24.359461276,5.1496649015,164983,32382,5.0948984003,3,66117,320055,20.658011904,1,1478,9.412124319,3,3164,206.55078468,1,3287,42.338376757,1,9.6,4,"Yes",1,99845,17.181477148,1,68.853866055,1,62.472111691,58.570266874,77.912281626,562355,45.7,4,NA
"3993",2007,"Stow","0","Town","Middlesex","Open town meeting","6590.0",1683,NA,"25017","Massachusetts",11403,4120.7,1,10.851879904,1,2.7181453215,1,3.4476376243,1,NA,9222,124140,7.4287095215,3,11.843819748,1,22.6,3,8.8,1,19.8,3,96.575642761,1,19.020107134,1,55,228,24.122807018,2,3714,239.2,3,3216,343986,9.3492177007,1,41504,3.1822290785,1,2003,127.55403,"784:1",1,1460,92.10549,"1086:1",1,7470,471.25205,"212:1",3,132574,49.21,2,12976,91.199136868,1,11009,75.819783813,1,16676,90.87248141,1,351407,443590,79.218873284,1,34731,857671,4.0494548609,1,8.2,1,30.392103693,24.359461276,5.1496649015,164983,32382,5.0948984003,3,66117,320055,20.658011904,1,1478,9.412124319,3,3164,206.55078468,1,3287,42.338376757,1,9.6,4,"Yes",1,99845,17.181477148,1,68.853866055,1,62.472111691,58.570266874,77.912281626,562355,45.7,4,NA
"3994",2008,"Stow","0","Town","Middlesex","Open town meeting","6590.0",1683,NA,"25017","Massachusetts",11403,4120.7,1,10.851879904,1,2.7181453215,1,3.4476376243,1,NA,9222,124140,7.4287095215,3,11.843819748,1,22.6,3,8.8,1,19.8,3,96.575642761,1,19.020107134,1,55,228,24.122807018,2,3714,239.2,3,3216,343986,9.3492177007,1,41504,3.1822290785,1,2003,127.55403,"784:1",1,1460,92.10549,"1086:1",1,7470,471.25205,"212:1",3,132574,49.21,2,12976,91.199136868,1,11009,75.819783813,1,16676,90.87248141,1,351407,443590,79.218873284,1,34731,857671,4.0494548609,1,8.2,1,30.392103693,24.359461276,5.1496649015,164983,32382,5.0948984003,3,66117,320055,20.658011904,1,1478,9.412124319,3,3164,206.55078468,1,3287,42.338376757,1,9.6,4,"Yes",1,99845,17.181477148,1,68.853866055,1,62.472111691,58.570266874,77.912281626,562355,45.7,4,NA
"3995",2009,"Stow","0","Town","Middlesex","Open town meeting","6590.0",1683,NA,"25017","Massachusetts",11403,4120.7,1,10.851879904,1,2.7181453215,1,3.4476376243,1,NA,9222,124140,7.4287095215,3,11.843819748,1,22.6,3,8.8,1,19.8,3,96.575642761,1,19.020107134,1,55,228,24.122807018,2,3714,239.2,3,3216,343986,9.3492177007,1,41504,3.1822290785,1,2003,127.55403,"784:1",1,1460,92.10549,"1086:1",1,7470,471.25205,"212:1",3,132574,49.21,2,12976,91.199136868,1,11009,75.819783813,1,16676,90.87248141,1,351407,443590,79.218873284,1,34731,857671,4.0494548609,1,8.2,1,30.392103693,24.359461276,5.1496649015,164983,32382,5.0948984003,3,66117,320055,20.658011904,1,1478,9.412124319,3,3164,206.55078468,1,3287,42.338376757,1,9.6,4,"Yes",1,99845,17.181477148,1,68.853866055,1,62.472111691,58.570266874,77.912281626,562355,45.7,4,NA
"3996",2010,"Stow","0","Town","Middlesex","Open town meeting","6590.0",1683,NA,"25017","Massachusetts",11403,4120.7,1,10.851879904,1,2.7181453215,1,3.4476376243,1,NA,9222,124140,7.4287095215,3,11.843819748,1,22.6,3,8.8,1,19.8,3,96.575642761,1,19.020107134,1,55,228,24.122807018,2,3714,239.2,3,3216,343986,9.3492177007,1,41504,3.1822290785,1,2003,127.55403,"784:1",1,1460,92.10549,"1086:1",1,7470,471.25205,"212:1",3,132574,49.21,2,12976,91.199136868,1,11009,75.819783813,1,16676,90.87248141,1,351407,443590,79.218873284,1,34731,857671,4.0494548609,1,8.2,1,30.392103693,24.359461276,5.1496649015,164983,32382,5.0948984003,3,66117,320055,20.658011904,1,1478,9.412124319,3,3164,206.55078468,1,3287,42.338376757,1,9.6,4,"Yes",1,99845,17.181477148,1,68.853866055,1,62.472111691,58.570266874,77.912281626,562355,45.7,4,NA
"3997",2011,"Stow","0","Town","Middlesex","Open town meeting","6590.0",1683,NA,"25017","Massachusetts",11403,4120.7,1,10.851879904,1,2.7181453215,1,3.4476376243,1,NA,9222,124140,7.4287095215,3,11.843819748,1,22.6,3,8.8,1,19.8,3,96.575642761,1,19.020107134,1,55,228,24.122807018,2,3714,239.2,3,3216,343986,9.3492177007,1,41504,3.1822290785,1,2003,127.55403,"784:1",1,1460,92.10549,"1086:1",1,7470,471.25205,"212:1",3,132574,49.21,2,12976,91.199136868,1,11009,75.819783813,1,16676,90.87248141,1,351407,443590,79.218873284,1,34731,857671,4.0494548609,1,8.2,1,30.392103693,24.359461276,5.1496649015,164983,32382,5.0948984003,3,66117,320055,20.658011904,1,1478,9.412124319,3,3164,206.55078468,1,3287,42.338376757,1,9.6,4,"Yes",1,99845,17.181477148,1,68.853866055,1,62.472111691,58.570266874,77.912281626,562355,45.7,4,NA
"3998",2012,"Stow","0","Town","Middlesex","Open town meeting","6590.0",1683,NA,"25017","Massachusetts",11403,4120.7,1,10.851879904,1,2.7181453215,1,3.4476376243,1,NA,9222,124140,7.4287095215,3,11.843819748,1,22.6,3,8.8,1,19.8,3,96.575642761,1,19.020107134,1,55,228,24.122807018,2,3714,239.2,3,3216,343986,9.3492177007,1,41504,3.1822290785,1,2003,127.55403,"784:1",1,1460,92.10549,"1086:1",1,7470,471.25205,"212:1",3,132574,49.21,2,12976,91.199136868,1,11009,75.819783813,1,16676,90.87248141,1,351407,443590,79.218873284,1,34731,857671,4.0494548609,1,8.2,1,30.392103693,24.359461276,5.1496649015,164983,32382,5.0948984003,3,66117,320055,20.658011904,1,1478,9.412124319,3,3164,206.55078468,1,3287,42.338376757,1,9.6,4,"Yes",1,99845,17.181477148,1,68.853866055,1,62.472111691,58.570266874,77.912281626,562355,45.7,4,NA
"3999",2013,"Stow","0","Town","Middlesex","Open town meeting","6590.0",1683,NA,"25017","Massachusetts",11403,4120.7,1,10.851879904,1,2.7181453215,1,3.4476376243,1,NA,9222,124140,7.4287095215,3,11.843819748,1,22.6,3,8.8,1,19.8,3,96.575642761,1,19.020107134,1,55,228,24.122807018,2,3714,239.2,3,3216,343986,9.3492177007,1,41504,3.1822290785,1,2003,127.55403,"784:1",1,1460,92.10549,"1086:1",1,7470,471.25205,"212:1",3,132574,49.21,2,12976,91.199136868,1,11009,75.819783813,1,16676,90.87248141,1,351407,443590,79.218873284,1,34731,857671,4.0494548609,1,8.2,1,30.392103693,24.359461276,5.1496649015,164983,32382,5.0948984003,3,66117,320055,20.658011904,1,1478,9.412124319,3,3164,206.55078468,1,3287,42.338376757,1,9.6,4,"Yes",1,99845,17.181477148,1,68.853866055,1,62.472111691,58.570266874,77.912281626,562355,45.7,4,NA
"4000",2014,"Stow","0","Town","Middlesex","Open town meeting","6590.0",1683,NA,"25017","Massachusetts",11403,4120.7,1,10.85188,1,2.718145,1,3.447638,1,NA,9222,124140,7.42871,3,11.84382,1,22.6,3,8.8,1,19.8,3,96.57564,1,19.02011,1,55,228,24.12281,2,3714,239.2,3,3216,343986,9.349218,1,41504,3.182229,1,2003,127.554,"784:1",1,1460,92.10549,"1086:1",1,7470,471.252,"212:1",3,132574,49.21,2,12976,91.19914,1,11009,75.81978,1,16676,90.87248,1,351407,443590,79.21887,1,34731,857671,4.049455,1,8.2,1,30.3921,24.35946,5.149665,164983,32382,5.094898,3,66117,320055,20.65801,1,1478,9.412124,3,3164,206.5508,1,3287,42.33838,1,9.6,4,"Yes",1,99845,17.18148,1,68.85387,1,62.47211,58.57027,77.91228,562355,45.7,4,NA
"4001",2015,"Stow","0","Town","Middlesex","Open town meeting","6590.0",1683,NA,"25017","Massachusetts",11403,4120.7,1,10.85188,1,2.718145,1,3.447638,1,NA,9222,124140,7.42871,3,11.84382,1,22.6,3,8.8,1,19.8,3,96.57564,1,19.02011,1,55,228,24.12281,2,3714,239.2,3,3216,343986,9.349218,1,41504,3.182229,1,2003,127.554,"784:1",1,1460,92.10549,"1086:1",1,7470,471.252,"212:1",3,132574,49.21,2,12976,91.19914,1,11009,75.81978,1,16676,90.87248,1,351407,443590,79.21887,1,34731,857671,4.049455,1,8.2,1,30.3921,24.35946,5.149665,164983,32382,5.094898,3,66117,320055,20.65801,1,1478,9.412124,3,3164,206.5508,1,3287,42.33838,1,9.6,4,"Yes",1,99845,17.18148,1,68.85387,1,62.47211,58.57027,77.91228,562355,45.7,4,NA
"4002",2016,"Stow","0","Town","Middlesex","Open town meeting","6590.0",1683,NA,"25017","Massachusetts",11403,4120.7,1,10.85188,1,2.718145,1,3.447638,1,NA,9222,124140,7.42871,3,11.84382,1,22.6,3,8.8,1,19.8,3,96.57564,1,19.02011,1,55,228,24.12281,2,3714,239.2,3,3216,343986,9.349218,1,41504,3.182229,1,2003,127.554,"784:1",1,1460,92.10549,"1086:1",1,7470,471.252,"212:1",3,132574,49.21,2,12976,91.19914,1,11009,75.81978,1,16676,90.87248,1,351407,443590,79.21887,1,34731,857671,4.049455,1,8.2,1,30.3921,24.35946,5.149665,164983,32382,5.094898,3,66117,320055,20.65801,1,1478,9.412124,3,3164,206.5508,1,3287,42.33838,1,9.6,4,"Yes",1,99845,17.18148,1,68.85387,1,62.47211,58.57027,77.91228,562355,45.7,4,NA
"4003",2017,"Stow","0","Town","Middlesex","Open town meeting","6590.0",1683,NA,"25017","Massachusetts",11403,4120.7,1,10.85188,1,2.718145,1,3.447638,1,NA,9222,124140,7.42871,3,11.84382,1,22.6,3,8.8,1,19.8,3,96.57564,1,19.02011,1,55,228,24.12281,2,3714,239.2,3,3216,343986,9.349218,1,41504,3.182229,1,2003,127.554,"784:1",1,1460,92.10549,"1086:1",1,7470,471.252,"212:1",3,132574,49.21,2,12976,91.19914,1,11009,75.81978,1,16676,90.87248,1,351407,443590,79.21887,1,34731,857671,4.049455,1,8.2,1,30.3921,24.35946,5.149665,164983,32382,5.094898,3,66117,320055,20.65801,1,1478,9.412124,3,3164,206.5508,1,3287,42.33838,1,9.6,4,"Yes",1,99845,17.18148,1,68.85387,1,62.47211,58.57027,77.91228,562355,45.7,4,NA
"4004",2018,"Stow","0","Town","Middlesex","Open town meeting","6590.0",1683,NA,"25017","Massachusetts",11403,4120.7,1,10.85188,1,2.718145,1,3.447638,1,NA,9222,124140,7.42871,3,11.84382,1,22.6,3,8.8,1,19.8,3,96.57564,1,19.02011,1,55,228,24.12281,2,3714,239.2,3,3216,343986,9.349218,1,41504,3.182229,1,2003,127.554,"784:1",1,1460,92.10549,"1086:1",1,7470,471.252,"212:1",3,132574,49.21,2,12976,91.19914,1,11009,75.81978,1,16676,90.87248,1,351407,443590,79.21887,1,34731,857671,4.049455,1,8.2,1,30.3921,24.35946,5.149665,164983,32382,5.094898,3,66117,320055,20.65801,1,1478,9.412124,3,3164,206.5508,1,3287,42.33838,1,9.6,4,"Yes",1,99845,17.18148,1,68.85387,1,62.47211,58.57027,77.91228,562355,45.7,4,NA
"4005",2005,"Sturbridge","0","Town","Worcester","Open town meeting","9268.0",1738,NA,"25027","Massachusetts",7872,5700.3,3,13.87208,4,3.578586,3,3.951719,2,NA,4644,62041,7.485373,3,17.15691,4,27,4,8.3,2,20.8,4,91.2002,3,20.68981,3,74,259,28.57143,3,1709,211.2,2,3496,200234,17.45957,3,23927,3.529306,1,839,103.1378,"970:1",2,560,68.37916,"1462:1",3,3381,412.8392,"242:1",4,57722,51.98,3,6869,89.63459,3,5123,71.98907,3,9725,88.43332,2,137672,202813,67.88125,4,22512,425290,5.293329,3,15.2,3,29.22189,41.01784,9.693956,127252,25196,5.050484,3,54733,178651,30.63683,1,734,9.023019,3,3492.667,435.1813,4,2117,52.28537,2,9,3,"Yes",1,49530,16.52846,1,81.71827,4,75.26853,67.28366,83.80299,323065,41.8,3,NA
"4006",2006,"Sturbridge","0","Town","Worcester","Open town meeting","9268.0",1738,NA,"25027","Massachusetts",7872,5700.3,3,13.87208,4,3.578586,3,3.951719,2,NA,4644,62041,7.485373,3,17.15691,4,27,4,8.3,2,20.8,4,91.2002,3,20.68981,3,74,259,28.57143,3,1709,211.2,2,3496,200234,17.45957,3,23927,3.529306,1,839,103.1378,"970:1",2,560,68.37916,"1462:1",3,3381,412.8392,"242:1",4,57722,51.98,3,6869,89.63459,3,5123,71.98907,3,9725,88.43332,2,137672,202813,67.88125,4,22512,425290,5.293329,3,15.2,3,29.22189,41.01784,9.693956,127252,25196,5.050484,3,54733,178651,30.63683,1,734,9.023019,3,3492.667,435.1813,4,2117,52.28537,2,9,3,"Yes",1,49530,16.52846,1,81.71827,4,75.26853,67.28366,83.80299,323065,41.8,3,NA
"4007",2007,"Sturbridge","0","Town","Worcester","Open town meeting","9268.0",1738,NA,"25027","Massachusetts",7872,5700.3,3,13.87208,4,3.578586,3,3.951719,2,NA,4644,62041,7.485373,3,17.15691,4,27,4,8.3,2,20.8,4,91.2002,3,20.68981,3,74,259,28.57143,3,1709,211.2,2,3496,200234,17.45957,3,23927,3.529306,1,839,103.1378,"970:1",2,560,68.37916,"1462:1",3,3381,412.8392,"242:1",4,57722,51.98,3,6869,89.63459,3,5123,71.98907,3,9725,88.43332,2,137672,202813,67.88125,4,22512,425290,5.293329,3,15.2,3,29.22189,41.01784,9.693956,127252,25196,5.050484,3,54733,178651,30.63683,1,734,9.023019,3,3492.667,435.1813,4,2117,52.28537,2,9,3,"Yes",1,49530,16.52846,1,81.71827,4,75.26853,67.28366,83.80299,323065,41.8,3,NA
"4008",2008,"Sturbridge","0","Town","Worcester","Open town meeting","9268.0",1738,NA,"25027","Massachusetts",7872,5700.3,3,13.87208,4,3.578586,3,3.951719,2,NA,4644,62041,7.485373,3,17.15691,4,27,4,8.3,2,20.8,4,91.2002,3,20.68981,3,74,259,28.57143,3,1709,211.2,2,3496,200234,17.45957,3,23927,3.529306,1,839,103.1378,"970:1",2,560,68.37916,"1462:1",3,3381,412.8392,"242:1",4,57722,51.98,3,6869,89.63459,3,5123,71.98907,3,9725,88.43332,2,137672,202813,67.88125,4,22512,425290,5.293329,3,15.2,3,29.22189,41.01784,9.693956,127252,25196,5.050484,3,54733,178651,30.63683,1,734,9.023019,3,3492.667,435.1813,4,2117,52.28537,2,9,3,"Yes",1,49530,16.52846,1,81.71827,4,75.26853,67.28366,83.80299,323065,41.8,3,NA
"4009",2009,"Sturbridge","0","Town","Worcester","Open town meeting","9268.0",1738,NA,"25027","Massachusetts",7872,5700.3,3,13.87208,4,3.578586,3,3.951719,2,NA,4644,62041,7.485373,3,17.15691,4,27,4,8.3,2,20.8,4,91.2002,3,20.68981,3,74,259,28.57143,3,1709,211.2,2,3496,200234,17.45957,3,23927,3.529306,1,839,103.1378,"970:1",2,560,68.37916,"1462:1",3,3381,412.8392,"242:1",4,57722,51.98,3,6869,89.63459,3,5123,71.98907,3,9725,88.43332,2,137672,202813,67.88125,4,22512,425290,5.293329,3,15.2,3,29.22189,41.01784,9.693956,127252,25196,5.050484,3,54733,178651,30.63683,1,734,9.023019,3,3492.667,435.1813,4,2117,52.28537,2,9,3,"Yes",1,49530,16.52846,1,81.71827,4,75.26853,67.28366,83.80299,323065,41.8,3,NA
"4010",2010,"Sturbridge","0","Town","Worcester","Open town meeting","9268.0",1738,NA,"25027","Massachusetts",7872,5700.3,3,13.87208,4,3.578586,3,3.951719,2,NA,4644,62041,7.485373,3,17.15691,4,27,4,8.3,2,20.8,4,91.2002,3,20.68981,3,74,259,28.57143,3,1709,211.2,2,3496,200234,17.45957,3,23927,3.529306,1,839,103.1378,"970:1",2,560,68.37916,"1462:1",3,3381,412.8392,"242:1",4,57722,51.98,3,6869,89.63459,3,5123,71.98907,3,9725,88.43332,2,137672,202813,67.88125,4,22512,425290,5.293329,3,15.2,3,29.22189,41.01784,9.693956,127252,25196,5.050484,3,54733,178651,30.63683,1,734,9.023019,3,3492.667,435.1813,4,2117,52.28537,2,9,3,"Yes",1,49530,16.52846,1,81.71827,4,75.26853,67.28366,83.80299,323065,41.8,3,NA
